data_base,porte,carteira_ativa,carteira_inadimplida_arrastada,ticket
2020-12-01,PF - Acima de 20 salários mínimos            ,81267286171.81999,260887958.1,292444.3931771116
2020-12-01,PF - Até 1 salário mínimo                    ,15387401206.85,365868530.84,55916.555224850556
2020-12-01,PF - Indisponível                            ,194733433.09,3468378.46,79429.1030852119
2020-12-01,PF - Mais de 1 a 2 salários mínimos          ,105812388652.02,2029357886.04,57528.70846259121
2020-12-01,PF - Mais de 10 a 20 salários mínimos        ,93224945310.06999,354849780.89,168462.22036014553
2020-12-01,PF - Mais de 2 a 3 salários mínimos          ,99053531879.77,1339286545.94,65430.58773121343
2020-12-01,PF - Mais de 3 a 5 salários mínimos          ,103531233251.45,930454527.14,84218.71268953846
2020-12-01,PF - Mais de 5 a 10 salários mínimos         ,123274036156.71,673239520.43,118210.7478310426
2020-12-01,PF - Sem rendimento                          ,91418845742.35,1908274951.22,118587.51049692051
2021-01-01,PF - Acima de 20 salários mínimos            ,79958581932.06999,309282434.14,314873.5269260304
2021-01-01,PF - Até 1 salário mínimo                    ,16605393823.03,437817196.96,60076.33094987326
2021-01-01,PF - Indisponível                            ,208741296.77,5075740.91,103139.87839516863
2021-01-01,PF - Mais de 1 a 2 salários mínimos          ,106212630390.3,2330973295.05,66481.76505852427
2021-01-01,PF - Mais de 10 a 20 salários mínimos        ,93222605404.71,391651039.09,182312.5350508987
2021-01-01,PF - Mais de 2 a 3 salários mínimos          ,99359489360.66,1606926701.81,77936.84899538463
2021-01-01,PF - Mais de 3 a 5 salários mínimos          ,105321172260.5,1106783664.29,95859.83101242196
2021-01-01,PF - Mais de 5 a 10 salários mínimos         ,125152486880.87,797702541.19,129447.34197315044
2021-01-01,PF - Sem rendimento                          ,92750427491.3,2218123212.21,127794.73546003627
2021-02-01,PF - Acima de 20 salários mínimos            ,82729980936.08,322986965.0,316290.37036700547
2021-02-01,PF - Até 1 salário mínimo                    ,13876921182.5,424457003.49,58201.458523058725
2021-02-01,PF - Indisponível                            ,191374784.66,5363953.16,98184.40226234714
2021-02-01,PF - Mais de 1 a 2 salários mínimos          ,96020042837.09,2295779901.89,65258.4198799542
2021-02-01,PF - Mais de 10 a 20 salários mínimos        ,95038203753.82,431371942.57,183821.90941522812
2021-02-01,PF - Mais de 2 a 3 salários mínimos          ,93596787460.24,1683244262.25,78756.36623765583
2021-02-01,PF - Mais de 3 a 5 salários mínimos          ,103071609734.01001,1210997248.36,96934.04317791435
2021-02-01,PF - Mais de 5 a 10 salários mínimos         ,124878620800.24,907610718.6,130054.27157996045
2021-02-01,PF - Sem rendimento                          ,116739738024.78,3775962400.89,131769.91140156845
2021-03-01,PF - Acima de 20 salários mínimos            ,82974006803.73,303079911.15,318073.3465937359
2021-03-01,PF - Até 1 salário mínimo                    ,16290523552.58,478239802.96,58532.96635402156
2021-03-01,PF - Indisponível                            ,199232259.67000002,4901229.640000001,99813.78094835837
2021-03-01,PF - Mais de 1 a 2 salários mínimos          ,104955690337.05,2416920243.18,67754.56628257906
2021-03-01,PF - Mais de 10 a 20 salários mínimos        ,95063783125.55,448557355.62,184938.91665634324
2021-03-01,PF - Mais de 2 a 3 salários mínimos          ,92061522231.09001,1555831561.94,79610.74497928623
2021-03-01,PF - Mais de 3 a 5 salários mínimos          ,102371300051.25,1133055680.71,98173.14247297528
2021-03-01,PF - Mais de 5 a 10 salários mínimos         ,124426492802.82,866929544.91,131027.5265476005
2021-03-01,PF - Sem rendimento                          ,116995067860.36,3619776038.15,131512.67374174387
2021-04-01,PF - Acima de 20 salários mínimos            ,85521299671.16,329174450.03000003,321094.3267840298
2021-04-01,PF - Até 1 salário mínimo                    ,16346745142.22,523920753.14,58773.99985259131
2021-04-01,PF - Indisponível                            ,219115988.09,8659567.15,99270.0742738492
2021-04-01,PF - Mais de 1 a 2 salários mínimos          ,106092351852.39,2620265679.44,68576.64741673434
2021-04-01,PF - Mais de 10 a 20 salários mínimos        ,96863306452.11,481008145.39,185611.60611298893
2021-04-01,PF - Mais de 2 a 3 salários mínimos          ,93877173285.52,1719598038.83,81128.18315816754
2021-04-01,PF - Mais de 3 a 5 salários mínimos          ,104053789559.89,1267440658.76,98786.41151818656
2021-04-01,PF - Mais de 5 a 10 salários mínimos         ,126571402425.25,979317348.98,131043.54068169883
2021-04-01,PF - Sem rendimento                          ,114468276871.73,3864213153.2,130940.13019426166
2021-05-01,PF - Acima de 20 salários mínimos            ,87672324852.18001,377326514.91,321959.30481413164
2021-05-01,PF - Até 1 salário mínimo                    ,16720129269.78,540847442.43,57768.833502358226
2021-05-01,PF - Indisponível                            ,209995138.19,5822154.15,98866.574612922
2021-05-01,PF - Mais de 1 a 2 salários mínimos          ,106800276697.02,2737985036.29,66955.83228715738
2021-05-01,PF - Mais de 10 a 20 salários mínimos        ,98788334632.93,531736406.75,185936.28274373416
2021-05-01,PF - Mais de 2 a 3 salários mínimos          ,94912603787.12,1821599834.99,80063.54693015336
2021-05-01,PF - Mais de 3 a 5 salários mínimos          ,105707237664.08,1384045288.74,98603.25705745745
2021-05-01,PF - Mais de 5 a 10 salários mínimos         ,128735523056.34999,1068477505.64,131925.61214555704
2021-05-01,PF - Sem rendimento                          ,114113280870.22,4224995530.8,130713.2045465412
2021-06-01,PF - Acima de 20 salários mínimos            ,89933641844.89,366653158.32,324260.7879576792
2021-06-01,PF - Até 1 salário mínimo                    ,16709943727.25,496181072.34000003,57538.492814244
2021-06-01,PF - Indisponível                            ,3181270319.51,59594426.57,106385.3713052611
2021-06-01,PF - Mais de 1 a 2 salários mínimos          ,106032188083.8,2573590831.41,66626.96815821584
2021-06-01,PF - Mais de 10 a 20 salários mínimos        ,102418176939.0,510686940.07,187895.68386644425
2021-06-01,PF - Mais de 2 a 3 salários mínimos          ,95382627503.43,1748835719.3,81109.33501205918
2021-06-01,PF - Mais de 3 a 5 salários mínimos          ,105290515591.70999,1313440218.84,99462.04153507641
2021-06-01,PF - Mais de 5 a 10 salários mínimos         ,130769843226.23,1043156306.59,131874.05710343295
2021-06-01,PF - Sem rendimento                          ,113371415950.37,3825408051.05,130835.56742092276
2021-07-01,PF - Acima de 20 salários mínimos            ,91163258854.51,382297548.42,323904.2559055637
2021-07-01,PF - Até 1 salário mínimo                    ,16556082825.47,484259387.74,59097.20775502212
2021-07-01,PF - Indisponível                            ,288044021.26,5357149.42,97169.78358757531
2021-07-01,PF - Mais de 1 a 2 salários mínimos          ,107021777465.95,2582127407.83,69501.29910819774
2021-07-01,PF - Mais de 10 a 20 salários mínimos        ,104759157971.97,519241078.04,190597.13663422092
2021-07-01,PF - Mais de 2 a 3 salários mínimos          ,97089092003.68001,1801734588.59,91374.09353034901
2021-07-01,PF - Mais de 3 a 5 salários mínimos          ,106927517922.28,1351125718.48,101564.7925708774
2021-07-01,PF - Mais de 5 a 10 salários mínimos         ,132571293302.68001,1074228937.61,133415.08054790917
2021-07-01,PF - Sem rendimento                          ,116712995771.49,3841671343.46,137695.24492761094
2021-08-01,PF - Acima de 20 salários mínimos            ,93031530545.27,378361130.04,325319.88857076596
2021-08-01,PF - Até 1 salário mínimo                    ,16525176496.34,477566138.19,59006.04526791814
2021-08-01,PF - Indisponível                            ,299211320.23,5169559.95,98756.25763216305
2021-08-01,PF - Mais de 1 a 2 salários mínimos          ,107815067498.56,2618739697.81,70115.15818843048
2021-08-01,PF - Mais de 10 a 20 salários mínimos        ,108519502169.93,524321980.33,191955.63539982506
2021-08-01,PF - Mais de 2 a 3 salários mínimos          ,99314104621.71,1856034326.3,90159.7014656343
2021-08-01,PF - Mais de 3 a 5 salários mínimos          ,107790282264.71,1348299150.67,102879.62903738
2021-08-01,PF - Mais de 5 a 10 salários mínimos         ,136128674897.57,1092930039.05,133763.97627147502
2021-08-01,PF - Sem rendimento                          ,114799904864.15,3636335107.34,138002.45757801292
2021-09-01,PF - Acima de 20 salários mínimos            ,96691831111.78,364536391.66,327403.7666834777
2021-09-01,PF - Até 1 salário mínimo                    ,16720293627.82,507229432.95,59217.866434134565
2021-09-01,PF - Indisponível                            ,719086946.02,5433021.39,116902.39521346774
2021-09-01,PF - Mais de 1 a 2 salários mínimos          ,108650042980.95,2754999956.0099998,69558.38035270323
2021-09-01,PF - Mais de 10 a 20 salários mínimos        ,110039772063.79,526178001.63,192518.37766224644
2021-09-01,PF - Mais de 2 a 3 salários mínimos          ,100300632797.13,1928256386.86,90190.5420953177
2021-09-01,PF - Mais de 3 a 5 salários mínimos          ,108100724726.17,1385130395.7,103193.8659402071
2021-09-01,PF - Mais de 5 a 10 salários mínimos         ,137180487065.58,1091127262.24,133271.20862747432
2021-09-01,PF - Sem rendimento                          ,115547021258.89,3535334741.46,138767.71746721445
2021-10-01,PF - Acima de 20 salários mínimos            ,98548978087.37,357695679.14,327906.66739476693
2021-10-01,PF - Até 1 salário mínimo                    ,17005760147.18,498374726.5,61274.68349049351
2021-10-01,PF - Indisponível                            ,341553300.26,2671858.78,103817.56302111322
2021-10-01,PF - Mais de 1 a 2 salários mínimos          ,109694260314.55,2743519032.14,71366.75722982814
2021-10-01,PF - Mais de 10 a 20 salários mínimos        ,111898461565.47,480527917.96,193401.36432972134
2021-10-01,PF - Mais de 2 a 3 salários mínimos          ,101080173780.23,1882448880.1,90793.94329855019
2021-10-01,PF - Mais de 3 a 5 salários mínimos          ,108978963439.57,1312395080.39,103713.31123207345
2021-10-01,PF - Mais de 5 a 10 salários mínimos         ,138352770696.25,1010347587.65,133613.11395074718
2021-10-01,PF - Sem rendimento                          ,117269552021.1,3135552619.12,139671.21144292012
2021-11-01,PF - Acima de 20 salários mínimos            ,101314575497.48,383410941.17,331191.2763231207
2021-11-01,PF - Até 1 salário mínimo                    ,16906649046.06,492024184.77,61770.42129239415
2021-11-01,PF - Indisponível                            ,114834183687.46,3112819314.5,135810.81487615214
2021-11-01,PF - Mais de 1 a 2 salários mínimos          ,109897274858.57,2817831935.73,71078.2455570557
2021-11-01,PF - Mais de 10 a 20 salários mínimos        ,114412891682.08,480031488.98,192842.67910076375
2021-11-01,PF - Mais de 2 a 3 salários mínimos          ,102435580923.87999,1910526861.46,91256.80069080286
2021-11-01,PF - Mais de 3 a 5 salários mínimos          ,111196508539.58,1347610766.71,103483.74913838103
2021-11-01,PF - Mais de 5 a 10 salários mínimos         ,140965877041.82,1020149319.95,134196.37863707004
2021-11-01,PF - Sem rendimento                          ,379268041.08,17305886.8,124506.0719396978
2021-12-01,PF - Acima de 20 salários mínimos            ,99357932320.69,329917264.8,331925.53895661136
2021-12-01,PF - Até 1 salário mínimo                    ,17462142116.9,468193863.56,61776.66545113194
2021-12-01,PF - Indisponível                            ,117439759296.74,2953814794.55,137578.0365764663
2021-12-01,PF - Mais de 1 a 2 salários mínimos          ,110307588196.53,2691128061.5299997,71101.40310357862
2021-12-01,PF - Mais de 10 a 20 salários mínimos        ,116570350850.35,440556398.46999997,194599.08092837434
2021-12-01,PF - Mais de 2 a 3 salários mínimos          ,103983825980.46,1851174222.99,91409.06757400825
2021-12-01,PF - Mais de 3 a 5 salários mínimos          ,112728943186.73,1303989056.9,102879.62451709475
2021-12-01,PF - Mais de 5 a 10 salários mínimos         ,143307141429.53,996835482.86,135449.43035075793
2021-12-01,PF - Sem rendimento                          ,331750662.91,15746536.66,123661.72256452747
2022-01-01,PF - Acima de 20 salários mínimos            ,91004384694.44,371144893.91,353501.5761463186
2022-01-01,PF - Até 1 salário mínimo                    ,25416357730.39,819533917.51,66856.03530130375
2022-01-01,PF - Indisponível                            ,118215451008.97,3613100271.81,144405.9271598375
2022-01-01,PF - Mais de 1 a 2 salários mínimos          ,130292145030.68,3528487060.09,78760.51671390244
2022-01-01,PF - Mais de 10 a 20 salários mínimos        ,112882857462.65,471339859.71,208307.5852037533
2022-01-01,PF - Mais de 2 a 3 salários mínimos          ,98584298218.78,1844304011.78,97997.48544422332
2022-01-01,PF - Mais de 3 a 5 salários mínimos          ,111019462075.54001,1418906798.28,110686.32518081556
2022-01-01,PF - Mais de 5 a 10 salários mínimos         ,140549740100.18,1004239067.1,146848.88274851497
2022-01-01,PF - Sem rendimento                          ,304147810.23,14269214.92,137736.39989394307
2022-02-01,PF - Acima de 20 salários mínimos            ,94643627539.88,404226012.93,358342.90602084313
2022-02-01,PF - Até 1 salário mínimo                    ,25791291004.46,927667392.03,65988.82353726933
2022-02-01,PF - Indisponível                            ,120374509060.36,4331924365.21,147667.74337242215
2022-02-01,PF - Mais de 1 a 2 salários mínimos          ,129963179426.41,4113172863.02,78810.26159391795
2022-02-01,PF - Mais de 10 a 20 salários mínimos        ,114718073381.01,522616039.78,211017.97180518904
2022-02-01,PF - Mais de 2 a 3 salários mínimos          ,97137725328.7,2184922184.75,98030.50373926522
2022-02-01,PF - Mais de 3 a 5 salários mínimos          ,111085702991.84,1659630118.12,111804.25804466798
2022-02-01,PF - Mais de 5 a 10 salários mínimos         ,140809302296.28,1183723701.24,147476.28975742543
2022-02-01,PF - Sem rendimento                          ,286076694.98,14041927.07,137719.04111077965
2022-03-01,PF - Acima de 20 salários mínimos            ,95885127408.46,383980320.65999997,359114.2433192666
2022-03-01,PF - Até 1 salário mínimo                    ,26186624043.579998,915757009.3,67372.2572983383
2022-03-01,PF - Indisponível                            ,122703013085.62,4380140629.35,147909.9515704683
2022-03-01,PF - Mais de 1 a 2 salários mínimos          ,130869993594.13,4043085690.62,79186.50023636816
2022-03-01,PF - Mais de 10 a 20 salários mínimos        ,115659927237.65,504949648.8,211532.55276644207
2022-03-01,PF - Mais de 2 a 3 salários mínimos          ,97539279973.42,2074329191.19,98428.81045370885
2022-03-01,PF - Mais de 3 a 5 salários mínimos          ,111482703103.33,1577061979.76,112260.64576244135
2022-03-01,PF - Mais de 5 a 10 salários mínimos         ,141276560057.26,1113176247.67,148122.51934149003
2022-03-01,PF - Sem rendimento                          ,264078889.81,12478424.38,135530.67392109812
2022-04-01,PF - Acima de 20 salários mínimos            ,97144769583.29,401337721.0,360581.5166427054
2022-04-01,PF - Até 1 salário mínimo                    ,26307499475.97,863415117.1,69166.78192549976
2022-04-01,PF - Indisponível                            ,125466270157.6,4225182683.0,149178.18336201532
2022-04-01,PF - Mais de 1 a 2 salários mínimos          ,131393748043.84,3728434059.6,79434.19057043426
2022-04-01,PF - Mais de 10 a 20 salários mínimos        ,116943780412.92,528913082.96,212644.7118145886
2022-04-01,PF - Mais de 2 a 3 salários mínimos          ,97941244794.84999,1920597491.6,98555.9937157235
2022-04-01,PF - Mais de 3 a 5 salários mínimos          ,111904482629.24,1521009192.34,112912.55367970427
2022-04-01,PF - Mais de 5 a 10 salários mínimos         ,141900765909.56,1120691410.65,148846.86711316017
2022-04-01,PF - Sem rendimento                          ,250032061.35000002,14158782.790000001,135350.77348534367
2022-05-01,PF - Acima de 20 salários mínimos            ,98505208290.98,431487607.75,360737.8409174066
2022-05-01,PF - Até 1 salário mínimo                    ,26748648924.49,833843075.84,70046.59773402137
2022-05-01,PF - Indisponível                            ,129220346654.93,3964735967.64,151413.27940121052
2022-05-01,PF - Mais de 1 a 2 salários mínimos          ,132064526209.43,3505643520.9,79947.82948902842
2022-05-01,PF - Mais de 10 a 20 salários mínimos        ,118177823086.2,541829980.93,213106.66921996724
2022-05-01,PF - Mais de 2 a 3 salários mínimos          ,98356049227.0,1839983143.08,99336.82249075032
2022-05-01,PF - Mais de 3 a 5 salários mínimos          ,112413487903.22,1494001933.94,113435.49966927587
2022-05-01,PF - Mais de 5 a 10 salários mínimos         ,142799604761.28,1125845031.13,149469.37989893087
2022-05-01,PF - Sem rendimento                          ,232202554.74,12738381.290000001,136706.21575278766
2022-06-01,PF - Acima de 20 salários mínimos            ,99309732344.67,384473488.46,364220.8068242305
2022-06-01,PF - Até 1 salário mínimo                    ,26939063137.239998,738911086.51,70560.78885580118
2022-06-01,PF - Indisponível                            ,133537294843.16,3434114397.3,152969.71250754426
2022-06-01,PF - Mais de 1 a 2 salários mínimos          ,132386061014.72,3110305253.87,80238.25411934381
2022-06-01,PF - Mais de 10 a 20 salários mínimos        ,120490074480.46,516344465.36,214230.0838114682
2022-06-01,PF - Mais de 2 a 3 salários mínimos          ,98558781510.03,1650890971.69,99279.29044869455
2022-06-01,PF - Mais de 3 a 5 salários mínimos          ,113219323934.57,1361336842.21,114001.78524615984
2022-06-01,PF - Mais de 5 a 10 salários mínimos         ,144414125067.26,1058229497.96,149088.08076044387
2022-06-01,PF - Sem rendimento                          ,208709815.42,10345109.33,135595.9499700468
2022-07-01,PF - Acima de 20 salários mínimos            ,101811751056.03,454401106.21,366615.7512810436
2022-07-01,PF - Até 1 salário mínimo                    ,27449320760.04,742783870.03,68483.07805384212
2022-07-01,PF - Indisponível                            ,138346728842.04,3517461863.78,154761.05244844392
2022-07-01,PF - Mais de 1 a 2 salários mínimos          ,133106020374.53,3247371480.39,78580.45116091282
2022-07-01,PF - Mais de 10 a 20 salários mínimos        ,121258986069.54,566902751.2,213877.80546123724
2022-07-01,PF - Mais de 2 a 3 salários mínimos          ,99308809236.34999,1730197195.27,99706.315808801
2022-07-01,PF - Mais de 3 a 5 salários mínimos          ,113885712426.56,1438036584.9,113950.5741983874
2022-07-01,PF - Mais de 5 a 10 salários mínimos         ,145099185425.42,1118837916.1,150434.22489645457
2022-07-01,PF - Sem rendimento                          ,71043284.05,5391343.17,133262.94774354695
2022-08-01,PF - Acima de 20 salários mínimos            ,105030091507.45,452975516.39,368379.50316766446
2022-08-01,PF - Até 1 salário mínimo                    ,27899925846.7,746129897.23,68762.13164108238
2022-08-01,PF - Indisponível                            ,142733792325.12,3441462236.31,153180.26147397264
2022-08-01,PF - Mais de 1 a 2 salários mínimos          ,134025202796.54,3184716241.68,78289.82310070345
2022-08-01,PF - Mais de 10 a 20 salários mínimos        ,121815703873.84,562470764.51,215290.19134240114
2022-08-01,PF - Mais de 2 a 3 salários mínimos          ,99603796833.34999,1744300782.72,100253.98076147847
2022-08-01,PF - Mais de 3 a 5 salários mínimos          ,114103366430.99,1415118494.83,113957.98992677752
2022-08-01,PF - Mais de 5 a 10 salários mínimos         ,146194012996.55,1122949501.1,151109.92424046545
2022-08-01,PF - Sem rendimento                          ,72562552.63,5370370.27,135254.53694423652
2022-09-01,PF - Acima de 20 salários mínimos            ,107684858920.43001,453903335.87,368082.1986173969
2022-09-01,PF - Até 1 salário mínimo                    ,28508638792.62,699424472.61,70629.62490349903
2022-09-01,PF - Indisponível                            ,147793906123.88998,3412060113.16,153474.54003169935
2022-09-01,PF - Mais de 1 a 2 salários mínimos          ,134937206106.19,3013107926.5299997,77416.92200341843
2022-09-01,PF - Mais de 10 a 20 salários mínimos        ,122583573920.93001,545996377.12,213810.67286327702
2022-09-01,PF - Mais de 2 a 3 salários mínimos          ,99707510150.14,1709079136.53,94480.14321972884
2022-09-01,PF - Mais de 3 a 5 salários mínimos          ,114330625502.56,1395326816.93,112927.56726155624
2022-09-01,PF - Mais de 5 a 10 salários mínimos         ,146543325337.83,1088564415.74,149655.62176986432
2022-09-01,PF - Sem rendimento                          ,74706541.92999999,5847891.9,133657.5546193989
2022-10-01,PF - Acima de 20 salários mínimos            ,108839959414.76,474280287.26,371171.42515911453
2022-10-01,PF - Até 1 salário mínimo                    ,29150025579.84,736459277.45,69731.5985617161
2022-10-01,PF - Indisponível                            ,152520840952.99,3603869673.96,153822.97841244173
2022-10-01,PF - Mais de 1 a 2 salários mínimos          ,135658058033.06,3155938064.59,78841.50050537685
2022-10-01,PF - Mais de 10 a 20 salários mínimos        ,123545322847.91,612365958.28,214965.33716857867
2022-10-01,PF - Mais de 2 a 3 salários mínimos          ,100608704892.58,1820266322.34,100755.15830095937
2022-10-01,PF - Mais de 3 a 5 salários mínimos          ,114827193368.06999,1520668937.35,114283.40441284378
2022-10-01,PF - Mais de 5 a 10 salários mínimos         ,146979925246.13,1202681961.07,151182.3754470158
2022-10-01,PF - Sem rendimento                          ,76067711.24,4830440.46,138393.133188795
2022-11-01,PF - Acima de 20 salários mínimos            ,109993042177.3,524114193.08,368231.47945710033
2022-11-01,PF - Até 1 salário mínimo                    ,29964195141.19,751021232.61,71777.32291118983
2022-11-01,PF - Indisponível                            ,157325695661.14,3703883708.14,157770.83739487804
2022-11-01,PF - Mais de 1 a 2 salários mínimos          ,136509858138.04,3230310922.22,78432.79820941357
2022-11-01,PF - Mais de 10 a 20 salários mínimos        ,124069032620.03,643562379.88,213982.09604846174
2022-11-01,PF - Mais de 2 a 3 salários mínimos          ,100791464797.88,1866761911.93,95494.70140897213
2022-11-01,PF - Mais de 3 a 5 salários mínimos          ,115172887692.70999,1578355604.42,113413.01999143047
2022-11-01,PF - Mais de 5 a 10 salários mínimos         ,147937520992.78,1264846288.29,150522.89730225728
2022-11-01,PF - Sem rendimento                          ,76560880.64,4572113.64,140331.9567684251
2022-12-01,PF - Acima de 20 salários mínimos            ,108379264074.98,473254277.29,371214.977699142
2022-12-01,PF - Até 1 salário mínimo                    ,37376318475.909996,871150542.21,71834.35814943553
2022-12-01,PF - Indisponível                            ,161931461365.62,3547147741.55,157587.13464899032
2022-12-01,PF - Mais de 1 a 2 salários mínimos          ,152863363460.92,3262865211.57,79414.14697689362
2022-12-01,PF - Mais de 10 a 20 salários mínimos        ,122117190973.62,626936180.04,217450.6512153355
2022-12-01,PF - Mais de 2 a 3 salários mínimos          ,93980926454.53,1547046235.55,96542.01092841495
2022-12-01,PF - Mais de 3 a 5 salários mínimos          ,110704688639.54001,1397858049.73,114846.83242186076
2022-12-01,PF - Mais de 5 a 10 salários mínimos         ,143904912803.28,1206932873.3600001,152753.7183782985
2022-12-01,PF - Sem rendimento                          ,78585890.03999999,5096698.1,142877.4270588912
